Specification,Network file,Epsilon,Delta,Time taken,Upper bound,Lower bound,SAT
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,8,38.39430475234985,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,9,38.25132989883423,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,10,37.99819874763489,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,11,39.90296792984009,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,12,38.399553060531616,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,13,38.45758390426636,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,14,38.84358215332031,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,15,41.97444415092468,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,16,41.94489860534668,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,17,41.79722309112549,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,18,39.90180206298828,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,19,39.45716619491577,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,20,38.6412627696991,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,1,30.69477415084839,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,2,27.99739909172058,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,3,28.101452112197876,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,4,28.7010600566864,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,5,27.701478958129883,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,6,27.60000205039978,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,7,27.69863510131836,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,8,27.85020899772644,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,9,28.317394018173218,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,10,27.751227855682373,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,11,29.688851833343506,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,12,27.909681797027588,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,13,27.983606100082397,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,14,27.701289892196655,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,15,27.468854904174805,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,16,27.700061082839966,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,17,27.983424186706543,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,18,27.61378312110901,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,19,28.05340003967285,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.12000000000000001,20,27.83245015144348,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,1,27.817347049713135,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,2,27.731536149978638,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,3,28.017230987548828,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,4,27.801928997039795,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,5,27.834502935409546,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,6,27.900206804275513,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,7,27.766997814178467,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,8,28.032835245132446,,,True
