Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,4,26.450438261032104,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,5,44.85963010787964,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,6,60.832233905792236,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,7,68.5298318862915,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,8,18.169409036636353,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,9,18.387696027755737,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,10,18.083369970321655,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,11,17.97394323348999,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,12,18.229630947113037,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,13,16.845235109329224,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,14,17.90363597869873,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,15,17.211912870407104,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,16,19.829052925109863,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,17,17.055922985076904,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,18,18.56946897506714,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,19,18.052179098129272,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,20,18.84521794319153,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,1,23.078078031539917,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,2,20.27065086364746,True
